0,1,2,3,4,5,6,7,8,9,10,,,,,,,,
36371.109,27402.0045,22176.54413,28272.78739,25165.6119,29970.26946,28504.09429,23759.10885,29449.28282,16015.68652,30312.3125,,10,63422486.34,7963.8236,5860.951703,0.092547776,0.093895849,0.085946888
38837.4891,25205.1918,17935.60682,30536.47284,28773.79572,31669.07149,29549.95311,25071.79645,28722.51065,16015.53613,32112.12695,,,,,,,,
42948.5056,25788.8325,15352.22889,27625.015,27371.87014,27931.85748,27519.17968,23581.92089,28191.53077,16015.45898,30148.05859,,,,,,,,
36923.4214,25717.8864,16533.62076,25307.62992,22498.3535,23694.731,24637.80437,23160.84148,24414.83552,16016.15137,26452.75781,,,,,,,,
28235.0855,20919.3384,13151.92883,24490.7086,21547.08282,23563.7508,23033.32852,22995.61043,23650.33047,16015.94238,19054.26172,,,,,,,,
25706.3858,18850.29,23098.97761,18444.54552,19561.87518,20604.6692,20537.64223,22219.06717,20538.75016,16022.64844,15993.375,,,,,,,,
26271.4071,21015.9478,30921.89056,22765.24031,21351.64978,21403.43784,22089.89548,22508.09287,20632.41643,16017.86328,22718.70898,,,,,,,,
27051.7503,21178.8141,20094.72177,23725.68027,20808.13398,23360.44916,21979.65018,22709.47493,21511.82679,16017.06641,25797.91992,,,,,,,,
27937.1924,26150.007,19210.08831,28614.28914,23506.82368,25371.34011,24642.86842,23052.37755,25535.081,16017.68555,28692.25,,,,,,,,
31532.8322,25148.5426,18566.92368,27398.82153,22683.7157,25608.74058,24489.95642,23112.57896,25836.33137,16016.38477,29958.43555,,,,,,,,
32905.6498,24599.2775,18551.69083,25273.54545,21979.67678,24320.55723,24125.37864,23177.05259,24781.76739,16016.33008,26471.70313,,,,,,,,
28098.4381,24599.2775,18579.33563,26059.54087,21913.42792,23148.14182,23744.13932,23027.34269,23097.96947,16016.30371,20713.68945,,,,,,,,
32441.1503,23061.9894,16081.1488,26413.65209,24138.50764,24815.45366,24591.82089,23083.35259,24027.69986,16016.19531,29756.19141,,,,,,,,
36729.5391,27402.0045,2847.190256,26794.9289,23093.95776,29003.10817,26515.01936,23160.84148,27481.00376,16015.45703,31155.89844,,,,,,,,
44478.6671,27600.5378,4655.949735,32727.62644,26341.13882,27357.25646,25460.72653,24142.69514,27731.68937,16016.08496,41347.98438,,,,,,,,
46799.2422,27099.0366,638.4275117,29782.46115,25645.07266,27325.04216,25564.50367,23315.95277,27114.94873,16015.60059,35942.76172,,,,,,,,
50931.7362,20643.3671,0,29508.80574,24877.77158,27518.62756,25747.69647,23310.44832,27747.40776,16015.43945,36419.14453,,,,,,,,
49611.3959,27099.0366,3196.417367,31480.00772,24673.5889,27610.81452,26133.88287,24804.67922,28327.28921,16015.72363,39058.52734,,,,,,,,
44521.4232,29725.0081,19466.78998,30820.49391,25413.7783,30202.61578,27624.37938,23177.05259,28369.84076,16015.88672,34048.36328,,,,,,,,
44104.6962,25788.8325,16676.35817,32076.12633,24586.66258,29817.44828,26685.63343,23160.84148,27990.10683,16015.75879,36647.26172,,,,,,,,
45683.5831,25788.8325,29603.96725,30258.5088,26692.66344,30401.55903,27244.93794,23169.26821,28953.71173,16016.21484,39035.83203,,,,,,,,
41119.7837,25788.8325,20026.45605,28644.18451,25494.23154,28356.09991,27799.58271,23267.10039,28724.5216,16015.625,34311.01953,,,,,,,,
39168.4858,28694.8403,21866.2454,27870.09471,26174.08314,27949.29472,27694.62323,23310.44832,26437.66394,16016.25684,31726.49609,,,,,,,,
45764.9433,34219.0292,8110.984997,30191.49663,24132.27478,31301.97831,29066.62035,23791.34596,30616.94088,16015.77441,32726.18359,,,,,,,,
47149.8689,27402.0045,12353.61484,31679.01115,24769.95686,31534.16318,28913.17168,25644.62267,29955.9312,16015.7168,32217.02148,,,,,,,,
40827.3236,27402.0045,16380.16394,28907.49651,25909.00222,29754.38655,28575.68761,23169.26821,28666.98044,16015.60254,30802.21875,,,,,,,,
40251.7894,27402.0045,4482.182449,28612.19796,26369.94516,29329.07034,28041.58357,23160.84148,27967.33909,16015.4707,30328.51758,,,,,,,,
39429.7604,27756.554,12173.64158,26289.28389,25950.0262,26118.59777,26576.15485,23160.84148,25834.65643,16015.36719,28112.85938,,,,,,,,
36635.937,25788.8325,14741.78667,26566.70679,22629.44752,28281.98244,27547.26617,23267.10039,26505.51981,16015.42383,31498.14453,,,,,,,,
34778.78,23267.748,10111.56551,25844.37517,19624.41754,25096.79666,23754.43386,23160.84148,24376.89084,16015.74805,26602.0625,,,,,,,,
37329.8939,21309.3338,14744.04339,27238.94992,20610.36728,27402.59723,25742.61499,23296.55398,26845.14313,16015.89746,31269.87109,,,,,,,,
31625.8369,27756.554,19004.16279,27375.26222,26804.69906,27431.31221,27401.5461,23315.95277,28199.03878,16015.68652,30417.87305,,,,,,,,
30801.7816,26739.594,25760.77649,31779.60756,25529.07036,28915.65108,28239.79208,23759.10885,28325.25523,16018.16797,29154.89648,,,,,,,,
27498.4924,26739.594,11590.27998,25318.15919,22187.02032,25749.10436,25719.62712,23122.77922,24055.74039,16015.58691,24705.96289,,,,,,,,
23337.5405,20181.2691,25653.58239,21062.18214,19719.9591,19523.53899,20224.52436,22582.02729,19209.26635,16017.12109,15224.39355,,,,,,,,
28083.1776,23396.5201,12456.85969,22688.09763,21470.9999,22004.14493,22836.96516,22883.3868,22585.81589,16021.53125,25144.27734,,,,,,,,
27687.4542,20643.3671,0,29719.42173,21470.9999,24653.12897,24939.7792,23151.02752,23745.45317,16017.15625,29045.11914,,,,,,,,
22886.9194,24897.3993,3106.148647,28026.45037,22628.52854,23642.64066,24031.57478,23160.84148,24429.93435,16016.93164,24544.4375,,,,,,,,
24474.6897,27055.5813,1138.290549,26497.27574,21601.34778,22768.19334,24470.52574,23177.05259,24206.05787,16023.88867,26084.32227,,,,,,,,
26151.7382,25905.7306,1962.5568,27656.34317,21361.02786,24454.50668,24231.89124,23052.37755,23905.49907,16020.01953,24038.77148,,,,,,,,
27874.3441,25194.7028,11960.38173,26064.5857,22558.4095,24262.96069,23670.56293,23112.57896,23828.24863,16018.9834,26759.39648,,,,,,,,
29940.059,25194.7028,7222.402283,26252.62549,21979.14434,24324.86166,24700.21566,22998.49808,24615.21715,16018.2959,25245.39453,,,,,,,,
28157.668,24698.4763,20067.64115,25480.34362,21969.19156,24520.12707,23912.93927,23149.07064,23626.84979,16015.70215,25031.73438,,,,,,,,
25330.5493,23423.4114,5672.037016,25519.15602,22161.50044,26665.73167,24013.67942,23122.77922,23971.90753,16015.5918,22726.3457,,,,,,,,
25960.8027,20954.5595,16779.60302,23911.56373,23063.4728,22274.12455,20693.82048,22709.47493,21185.56355,16017.10742,23639.14258,,,,,,,,
27526.792,21178.8141,6393.058418,26277.09102,22701.9026,22035.66611,21590.10972,22709.47493,21330.11784,16017.90527,25334.31055,,,,,,,,
23749.7235,20353.41,18984.41651,22033.93748,21611.02646,20209.00591,20723.95064,22627.24407,20317.9625,16016.64063,19252.86523,,,,,,,,
22056.6251,20181.2691,24766.69221,17521.74343,19374.93548,19183.21838,19702.87914,22306.60877,19827.79818,16018.57324,13641.61914,,,,,,,,
22831.6893,20447.4558,21718.99455,21503.46966,18566.30178,20520.59422,20666.27777,22532.21251,20062.67633,16025.90527,12790.15723,,,,,,,,
22506.5718,18978.8728,11497.19036,23853.24031,19825.30178,19829.47686,19989.04626,22652.88164,20275.06073,16016.82617,21981.98633,,,,,,,,
24653.7227,27055.5813,11977.87129,23114.335,20827.25194,25361.14628,24066.44655,23083.35259,23183.80724,16016.66895,22465.69531,,,,,,,,
24703.1114,25322.7274,10324.26118,17750.77708,21358.39598,22828.13944,22577.28305,22508.09287,21326.17597,16027.13477,18080.36719,,,,,,,,
22418.494,19242.2863,19130.539,15719.48292,19170.6181,18367.77561,18781.86794,22726.22527,17911.1915,16209.9541,14394.51172,,,,,,,,
21612.7998,21067.6591,19396.26755,26279.5068,21130.37448,22553.23614,22634.72542,22995.61043,23222.02889,16020.11133,17823.37305,,,,,,,,
22369.6831,20919.3384,17028.40618,23227.6387,22443.92748,21525.71198,22401.26799,22781.43714,22431.95278,16017.2002,20328.98242,,,,,,,,
23927.227,26300.2905,14776.20162,23799.60107,22009.9599,22606.37883,23677.41068,22734.24994,23540.21644,16018.25195,23956.76563,,,,,,,,
24540.5548,24989.7055,6075.989538,25974.75086,22777.24888,23266.61379,23836.22099,23160.84148,24660.04397,16017.21094,25570.43555,,,,,,,,
24851.2277,24897.3993,9689.559239,25997.56389,24249.79332,26592.66547,25272.47281,23177.05259,25219.81177,16015.76563,25650.25586,,,,,,,,
25102.6271,20696.8975,21511.94067,22378.22311,22994.08312,21163.42019,21440.82022,22734.24994,21370.14362,16017.00684,20365.02148,,,,,,,,
23632.3681,20696.8975,19984.14259,20485.34142,22631.59312,21234.07402,20927.56303,22648.06604,21176.90863,16018.60156,19519.8418,,,,,,,,
20184.7805,17354.0546,23640.58993,14397.65251,18629.87874,17984.01545,18464.91902,22225.55087,18223.44972,16027.5166,11335.45996,,,,,,,,
19339.8003,16773.1386,26840.61606,11692.17563,18123.20154,16776.02833,16920.97316,22225.55087,17333.27062,16067.04199,10375.35059,,,,,,,,
18543.2148,16671.0248,27657.54797,11385.45172,17011.69648,17008.70721,16987.44935,22252.1572,17673.64293,16203.83105,16520.95703,,,,,,,,
23799.9993,19399.2163,16340.10719,18187.83096,18903.79008,18933.78609,19182.75878,22455.95616,18919.5039,16062.81738,18626.54102,,,,,,,,
18771.3664,21067.6591,20408.96975,23977.75819,21250.66126,23941.01163,22628.41014,22936.01773,22851.79685,16018.25195,20705.30664,,,,,,,,
22256.6172,25322.7274,26173.19171,19784.41047,22018.9798,20647.67237,21074.53859,22532.21251,21371.34892,16018.28027,19461.85938,,,,,,,,
22502.3434,18351.0424,14713.01351,16102.18417,22606.91392,19882.18214,20192.00843,22508.09287,19533.8275,16025.89648,18338.75195,,,,,,,,
21730.1157,23043.8927,2122.783778,22685.93332,20278.89966,20565.32496,20925.37497,22508.09287,20435.24998,16022.14551,19563.78125,,,,,,,,
24106.4496,25194.7028,18065.93228,25996.70984,21444.13572,24920.22225,24519.87386,22998.49808,23849.96262,16016.64258,23555.72266,,,,,,,,
25658.3658,25194.7028,14758.71205,27228.37463,21916.50508,25008.1247,24558.38509,23083.35259,23620.6101,16016.8916,24610.21484,,,,,,,,
22883.1753,18978.8728,23144.67615,21535.51267,20054.76062,19819.98038,19992.959,22734.24994,20435.26652,16016.45117,20199.95313,,,,,,,,
20761.6727,17354.0546,24297.29487,20866.05017,18327.83076,18964.42337,19530.89234,22582.02729,18720.76949,16019.57813,17733.15625,,,,,,,,
20642.249,25322.7274,26800.55931,14857.99754,20026.47048,20117.57825,19670.21047,22532.21251,19166.68518,16031.08496,16681.3418,,,,,,,,
20263.6247,17253.4014,31904.12707,17331.26874,21686.49414,18890.64155,18592.8028,22532.21251,18574.26076,16041.73145,18932.91602,,,,,,,,
18430.5917,17347.6628,27533.42848,12732.82485,18112.7692,17692.97317,17480.72082,22219.06717,17740.92739,16071.75781,17169.41406,,,,,,,,
18157.1375,17359.9392,24105.47384,12295.57271,17783.0944,17737.0595,17392.71722,22219.06717,17632.91412,16045.71973,14184.14844,,,,,,,,
18077.1216,16620.5238,25382.77623,10970.86541,16777.05494,16728.84549,16810.0702,22225.55087,17035.33338,16089.87988,12292.81152,,,,,,,,
17955.5629,17544.0668,28202.54537,11175.06172,17223.87128,17179.6083,17194.49595,22428.17612,17206.13059,16082.18945,12544.25488,,,,,,,,
17760.169,17789.6442,18983.85233,14275.29637,17116.66836,17470.69428,17427.70559,22508.09287,17533.73201,16063.32617,13957.51074,,,,,,,,
18540.0291,17807.0119,19465.66163,12078.39152,18599.74706,17798.22056,17915.19582,22582.02729,17648.6523,16046.1084,11303.90625,,,,,,,,
18759.9294,17862.3523,32019.78387,12561.38182,17688.62086,17908.75077,18045.87323,22508.09287,17803.39576,16177.3418,15443.21191,,,,,,,,
17515.5641,17498.2875,33910.34938,11095.18893,18475.97894,17933.08566,17806.80785,22219.06717,17679.34556,16336.46191,18243.27734,,,,,,,,
17333.1344,17074.6794,35575.80726,14419.97037,17066.7312,16840.26073,17226.93112,22225.55087,17409.13934,16780.53711,22519.83984,,,,,,,,
17418.8157,18525.0455,8109.856638,18014.76745,17821.7209,17610.41611,17748.96447,22225.55087,17882.52196,16088.76563,16783.93164,,,,,,,,
18724.8524,21612.3591,8777.845167,20561.38968,19989.1768,21443.68459,21841.2078,22582.02729,21166.0639,16025.08594,22982.11328,,,,,,,,
18821.9789,24383.3657,17538.98863,25693.89327,23694.8003,21942.48113,21310.94375,22709.47493,21313.61964,16021.78223,22947.48828,,,,,,,,
19455.4004,24383.3657,23372.60467,23539.6034,23728.2109,21475.44703,21903.64938,22883.3868,21351.7314,16020.81055,22176.89844,,,,,,,,
18202.7169,17354.0546,31633.88509,20812.6876,19070.37048,18692.42029,18984.24789,22709.47493,18387.40707,16023.41992,12523.68848,,,,,,,,
17603.8331,16801.7288,21801.36476,15763.82878,17511.68876,17403.09742,17039.93872,22219.06717,17004.36601,16062.10156,12482.44629,,,,,,,,
17305.4722,16880.283,39334.93528,16706.66446,16738.27508,16770.3059,16942.9721,22301.6654,17072.73985,16341.08594,15577.77734,,,,,,,,
17305.8683,16892.3001,31049.95931,16657.85176,16752.0883,17376.07998,17016.33775,22225.55087,17451.33054,16392.78516,22540.22656,,,,,,,,
17494.5387,16452.1961,29169.54904,13539.68558,16851.26004,16682.40903,16696.66503,22532.21251,17314.68093,16145.06836,15781.80762,,,,,,,,
17431.1866,16452.1961,26902.11162,14308.56945,17586.86626,17087.89739,17019.49935,22428.17612,17592.19222,16060.02246,11952.06934,,,,,,,,
18970.7811,18351.0424,20186.11885,18866.58376,18804.18812,18692.76097,18947.23277,22532.21251,18931.71478,16064.06445,13456.17578,,,,,,,,
18745.0263,17930.5248,18229.54434,17960.6312,19962.13954,18095.88073,18316.2413,22532.21251,18639.13781,16028.30078,18229.15039,,,,,,,,
17732.0976,20294.1657,28974.34293,18394.58511,20179.56772,19683.88314,19075.05295,22252.1572,17683.54717,16022.70996,18210.29297,,,,,,,,
17419.0573,17754.8041,21770.33489,17233.56281,19214.16864,18181.66234,18482.44386,22301.6654,18060.51462,16025.68945,14599.34473,,,,,,,,
17337.5195,17544.0668,28860.37867,11796.03477,16929.4968,17508.67936,17169.1369,22219.06717,17111.67594,16051.27148,13096.89063,,,,,,,,
17350.1056,17544.0668,34059.85695,12539.67732,17034.07216,17251.96876,17033.65166,22428.17612,17214.04175,16142.19727,14565.04004,,,,,,,,
17139.8618,16922.5706,31855.04346,16936.18243,17359.00846,17265.91551,17114.77487,22532.21251,17328.42686,16415.60938,16002.1377,,,,,,,,
18121.5052,18736.0938,29730.90764,13783.25414,19347.21518,18199.01668,18147.09328,22582.02729,17366.77981,16620.54883,19466.62305,,,,,,,,
18731.9372,19242.2863,34737.43653,21837.1793,25025.60946,18598.94687,19377.77333,22508.09287,19155.6868,18813.89063,28038.80078,,,,,,,,
17530.4919,19059.5981,13382.67825,21766.63043,18558.58506,18815.06499,18171.75264,22252.1572,17846.60895,16389.02344,18463.03906,,,,,,,,
17319.5259,18351.0424,23232.12397,16547.51427,19370.57248,18779.93998,18880.67237,22225.55087,18311.96827,16026.30859,8421.631836,,,,,,,,
17119.2853,17662.1383,32299.6169,14556.69815,18075.25042,17649.04158,17553.01527,22219.06717,17337.02127,16027.87988,13394.60059,,,,,,,,
16886.6457,17046.3397,23782.76316,12763.29528,17075.91434,17407.11922,17011.70584,22532.21251,16978.90379,16054.58203,14910.94824,,,,,,,,
16872.3438,17046.3397,38695.7199,16539.13058,17365.3378,17335.13028,17263.20736,22508.09287,17342.8549,16132.89258,18331.41406,,,,,,,,
16754.8678,17046.3397,41574.72789,19016.95778,17815.5725,17296.93482,17293.76734,22532.21251,17270.04113,16289.14844,21018.49023,,,,,,,,
19251.4992,17401.7724,37653.11619,16001.11607,19470.41238,18419.2547,18146.03944,22532.21251,18282.46143,17216.67188,29879.16797,,,,,,,,
17798.8275,23319.0886,40762.87359,22861.46219,25034.71718,22198.33468,20173.04364,22219.06717,19306.97354,19045.80078,33712.85938,,,,,,,,
18913.1431,19883.5654,33792.43586,24207.90743,35262.9244,20870.51348,21082.47017,22252.1572,20721.93519,20683.15234,32602.6543,,,,,,,,
17462.9358,19059.5981,23498.98088,14669.07494,17944.63006,19050.05686,18529.73161,22219.06717,17893.03317,16228.04688,14674.98828,,,,,,,,
16765.2608,16552.5464,34652.24542,15400.6996,16966.54174,16719.37796,16840.63283,22455.95616,17069.11238,16054.23535,12075.43457,,,,,,,,
16724.4365,17046.3397,39619.28175,16806.09966,17078.42764,17302.40433,17080.77017,22532.21251,16882.78488,16242.78223,17826.5918,,,,,,,,
17828.4824,17807.0119,26701.26372,10233.80376,18360.5745,17778.99472,18039.3432,22627.24407,17870.9997,16130.46387,12696.8916,,,,,,,,
18747.3431,17805.4436,36437.87354,25002.79057,39768.70814,21197.29926,20002.89673,23151.02752,18814.62773,18936.5293,27848.33789,,,,,,,,
17157.6888,17554.0278,21038.02989,21126.64714,17567.5535,19390.08586,18303.55756,22508.09287,17571.52168,16995.625,16185.12793,,,,,,,,
16672.7616,16773.1386,16284.25342,14560.87591,17987.15124,16981.39956,16916.81083,22252.1572,17091.40531,16127.93164,9693.935547,,,,,,,,
16536.6279,17429.8403,32393.83488,14311.48619,17345.58036,17430.48411,17360.83821,22225.55087,17397.58089,16049.33008,15341.24023,,,,,,,,
16709.0709,16964.5257,34714.30517,12471.59096,16940.18042,17033.77471,17264.07952,22508.09287,17279.16476,16063.89746,13926.46777,,,,,,,,
16656.5008,16773.1386,37123.91581,13129.29474,17045.54322,16939.21544,16906.69573,22508.09287,17171.1515,16252.04004,14635.55762,,,,,,,,
18020.4941,17805.4436,35387.37131,21953.72076,32048.47932,19908.79418,19996.84336,22532.21251,19015.18565,18661.92773,29802.36719,,,,,,,,
18274.8202,20650.4663,34319.9437,27918.55035,20292.36312,19426.22833,19955.24453,22532.21251,19559.79698,18275.61133,25603.04688,,,,,,,,
18229.4228,17805.4436,30788.7442,24624.20352,27937.7077,19608.1382,19604.7223,22428.17612,17613.64721,20276.79883,29832.14453,,,,,,,,
20629.889,20247.3238,38784.86026,42979.60926,32925.1443,25176.18897,27657.79998,24261.85896,28284.33778,36561.55078,48639.32422,,,,,,,,
25252.4056,20247.3238,44404.08809,58658.62985,76141.95586,36937.48599,37830.1427,70901.22513,37386.07859,48906.9375,57260.32813,,,,,,,,
29989.5648,20247.3238,51199.06599,52614.14204,47631.62456,32310.4518,31744.22713,34583.2694,27913.68926,39778.38672,54448.62109,,,,,,,,
28021.1465,19883.5654,40181.20453,39571.5495,46319.34906,21057.32631,22566.28622,22652.88164,21573.20172,27061.93164,39356.92578,,,,,,,,
20667.9512,20552.9163,24992.92819,13143.4001,19329.2803,18410.85641,19045.92319,22508.09287,17769.86193,16547.5957,16369.18457,,,,,,,,
18593.707,18869.1826,24171.48284,14575.16099,19664.98002,18723.6544,18594.6582,22582.02729,18138.56114,16422.29688,15934.11426,,,,,,,,
17219.6035,17812.9447,18960.15679,13234.61373,18142.88336,17726.93438,17840.79041,22225.55087,17747.8958,16359.24707,12032.01074,,,,,,,,
17463.1465,19059.5981,19010.36877,15350.6737,17890.70824,18839.65463,18488.96459,22252.1572,17737.02235,17469.32617,18841.66992,,,,,,,,
16867.9706,16929.4426,23256.94787,18346.47748,16708.48018,17230.80622,16990.87925,22219.06717,17235.45655,16409.14844,19460.79297,,,,,,,,
19048.6607,17046.3397,23065.69102,13139.19601,16913.82782,17379.11332,17014.76234,22455.95616,17404.92808,16269.49902,18434.01172,,,,,,,,
16722.8344,17805.4436,20597.96988,13151.34709,19915.66418,19068.40864,18652.52182,23112.57896,16937.59479,16302.1748,9548.915039,,,,,,,,
18153.4125,17805.4436,26111.13196,16958.5054,22396.45376,20372.4791,19706.37524,22726.22527,18235.16707,17180.13672,16512.75,,,,,,,,
18627.0962,17805.4436,23993.20212,24456.92919,20591.79742,20012.56613,19719.11171,22508.09287,18242.97605,17027.71875,15651.01074,,,,,,,,
17964.4939,20650.4663,41523.38756,22697.56735,31825.98416,20548.65141,20217.24602,22219.06717,18398.09829,17677.42578,24763.05078,,,,,,,,
18220.3888,19995.3121,35798.09399,18463.77507,24136.8784,20224.22308,20956.69167,22252.1572,20924.60566,18379.6543,29694.21875,,,,,,,,
18843.2078,21987.246,40013.64322,20944.40026,24514.73234,22037.77569,22410.98528,22532.21251,21955.59055,19304.11914,32084.74219,,,,,,,,
19186.4363,19059.5981,32524.72453,17622.97497,19859.08236,19159.85381,18859.80191,22428.17612,18694.74044,16642.74805,20660.57227,,,,,,,,
17930.8437,16892.3001,25558.80023,20894.49568,17469.83618,17342.91298,17218.9017,22428.17612,17269.22326,16293.63086,15239.27441,,,,,,,,
18223.2642,17862.3523,30085.77654,14156.20062,19085.79026,18130.46447,18054.78855,22508.09287,17704.43516,16650.04102,20529.27734,,,,,,,,
18660.8501,18024.4753,27808.1839,15284.14708,17544.93252,18268.43747,18192.02065,22508.09287,18280.9678,16484.63867,15831.59668,,,,,,,,
18199.9377,17171.8,36540.55421,20456.94456,27021.9271,17593.60743,18150.19128,22225.55087,18409.56453,17362.65625,21578.43555,,,,,,,,
18601.6734,21987.246,39601.79218,19281.94836,31823.13974,22366.89252,22649.2787,22532.21251,20360.80127,17864.61719,26991.4043,,,,,,,,
18734.8125,25714.2635,39047.76791,21726.21695,18073.63166,19326.68103,20659.27863,22252.1572,20371.63503,19009.0957,31644.7832,,,,,,,,
18854.0245,28610.5238,37046.05904,22542.13712,18724.02892,19419.74747,21019.82911,22508.09287,20298.00009,18223.38672,25300.29688,,,,,,,,
18728.7135,20479.1647,32664.07686,23491.53953,20968.6822,21172.41962,20801.14641,22508.09287,19991.49481,17834.56055,20689.03125,,,,,,,,
19299.2664,19883.5654,37207.41438,22309.55964,25025.60946,19973.16689,19976.90416,23083.35259,20703.59874,18591.95898,26178.5918,,,,,,,,
19297.5605,19242.2863,28613.83223,18842.53331,30020.56202,18036.66024,19386.22092,23083.35259,18042.25711,17279.93359,18874.40625,,,,,,,,
18281.6953,17171.8,41371.05909,26555.19002,26241.1928,17895.55776,18287.1463,22883.3868,16438.56948,18198.01563,27592.07031,,,,,,,,
19475.9215,19883.5654,40023.79845,35298.89135,56379.9331,20172.90653,20528.96571,22883.3868,19428.91136,22791.50586,39103.77734,,,,,,,,
20725.2424,24234.2157,41461.32781,42995.78552,75490.00894,25723.13344,22935.72202,23191.97584,24137.36755,29318.80664,47150.16797,,,,,,,,
20904.0548,20129.4529,37387.95182,34888.81321,39126.38622,22321.84779,22715.52554,23177.05259,21578.12823,23562.08984,35789.72656,,,,,,,,
20813.6667,25597.9484,42537.21812,31183.75709,22605.43752,22942.46146,21077.99759,22936.01773,20485.07095,20690.67773,30956.51172,,,,,,,,
19769.1249,24234.2157,33886.65384,22299.96791,19877.2745,23216.8415,21428.0835,22652.88164,20065.03417,18363.0332,25106.99414,,,,,,,,
19926.23,19883.5654,33903.01505,27066.32708,23806.1442,21257.32448,20874.48481,23083.35259,20506.26566,20535.96484,30629.01367,,,,,,,,
22631.619,20129.4529,32357.72739,39074.80553,37823.82226,20512.62703,22290.60544,23151.02752,21820.78524,30790.30078,39208.38281,,,,,,,,
23175.6353,24958.9423,36814.74545,52467.95658,32947.2144,32532.80177,33923.03763,36651.97282,35307.83982,42416.90234,46925.62891,,,,,,,,
19706.8468,17805.4436,23150.31794,20570.17084,20750.46304,20273.84562,18916.31133,23052.37755,19206.10056,18318.7832,19417.98438,,,,,,,,
18972.7886,17805.4436,28782.5219,25677.66889,30460.19378,19874.36795,19810.87732,22428.17612,20023.26406,18518.32813,22105.29492,,,,,,,,
18912.8821,17805.4436,21389.51372,14221.02966,20665.66532,19478.08176,18518.67459,22428.17612,17923.04342,17051.22656,18295.56836,,,,,,,,
18602.3196,19242.2863,26383.63066,14260.81509,20591.79742,18751.24354,19146.48252,22652.88164,18568.36876,16734.41992,17247.44727,,,,,,,,
