0,1,2,3,4,5,6,7,8,9,10,,,,,,,,
16024.0609,13329.2389,13012.16276,15873.53229,14620.4502,15182.3434,15108.65457,14871.42963,15996.09984,16086.61621,17504.73242,,,,,,,,
16292.5042,15744.8904,14169.40149,16362.34641,14323.56864,15760.97018,15808.48499,15369.35341,16383.83181,16042.92773,17100.70898,,,,,,,,
14673.0984,16720.1071,14520.37937,16093.96047,14232.772,15617.51124,15959.59743,15209.96835,16614.07517,15655.09668,17350.17578,,,,,,,,
13367.384,15696.1025,13190.01325,17086.30708,14346.07416,15361.42621,15599.49383,15391.66497,16229.47579,16309.66699,16562.06445,,,,,,,,
12602.7038,16452.5027,13756.3089,16206.11562,15239.56884,15403.96778,15734.48471,15623.44698,16105.70227,15621.34863,16533.39258,,,,,,,,
12542.9934,14393.9704,14165.71033,15509.31697,14811.06992,14785.17968,14935.08219,15158.03116,15037.80137,15815.17578,16015.49512,,,,,,,,
12254.9357,17287.2183,14967.32746,14931.67387,14939.4003,15630.09999,15425.93635,15158.03116,15733.86408,15497.97266,15735.23047,,,,,,,,
11036.2036,16164.9205,13731.54239,15473.65649,14882.67534,15091.45887,15033.9103,15111.18646,15477.09672,15509.8457,16384.11328,,,,,,,,
9639.2414,16281.1794,15332.31588,13605.76902,14498.2651,14576.27184,14424.3463,13842.93683,14292.7657,14512.76758,14262.70117,,,,,,,,
9795.0738,9846.95,11268.14838,11903.32372,10647.00108,10331.29024,10802.43741,12139.7612,11401.70739,12364.51367,12141.27148,,,,,,,,
9938.3702,9846.95,9886.066305,13556.65981,10647.00108,10177.23544,10508.80785,11292.60854,12567.4564,12705.22559,13820.61035,,,,,,,,
9840.5365,10474.3371,9820.141363,12354.64853,11077.8008,10654.07081,10636.95522,11538.74073,11560.11926,11684.31445,12209.02344,,,,,,,,
10101.2013,9846.95,9554.57617,12788.22375,11389.16806,10524.91522,10727.14295,12629.72288,11785.67157,13034.39746,12566.91699,,,,,,,,
10245.8796,9846.95,9915.913118,13333.93201,12309.0565,10524.91522,10615.46288,12278.70589,12587.31779,12589.09375,12643.80664,,,,,,,,
10209.4819,9846.95,11467.31236,12150.39495,10647.00108,10140.16808,10513.12343,11042.64196,12271.78577,12198.34961,12586.72168,,,,,,,,
10819.1564,9846.95,10272.28883,11754.8426,10361.40616,10134.35602,10600.32742,11292.60854,12347.51121,11637.12012,11776.36133,,,,,,,,
11843.2646,14423.0491,14083.15531,15287.56296,14549.23674,14564.12474,14770.26972,14827.9882,14321.58935,14502.09277,15155.90625,,,,,,,,
12081.6079,16718.697,12797.40065,15966.65478,14176.39638,14020.50444,15119.58682,14675.41599,15694.86971,15863.81445,15675.67676,,,,,,,,
11702.3556,13665.3611,13389.57412,15025.13159,14352.81636,13746.44436,14251.36903,13894.8102,14491.31458,14926.95117,14796.07031,,,,,,,,
11268.2761,13481.4676,11358.72076,14703.43437,13711.56782,13713.86972,13817.32295,14128.98069,14011.514,14539.55762,14383.2959,,,,,,,,
12108.6762,14423.0491,13624.33994,14082.4757,14358.82196,13548.91938,14365.61962,13860.3348,13946.90715,14181.45117,14095.68457,,,,,,,,
11237.2853,14232.5925,14881.91477,14025.03634,14382.48846,14534.72364,14451.23745,13722.83249,14282.13209,14165.59961,14093.71387,,,,,,,,
12012.6914,14820.1682,15025.98915,13705.10499,12649.24308,14164.11655,14183.3842,13842.93683,14303.50206,15238.99805,13776.6543,,,,,,,,
11312.0977,13752.4281,13429.81969,15763.71334,14819.95262,14874.78278,15089.24868,14544.89722,15756.06567,15945.51367,15924.43555,,,,,,,,
12674.6761,15816.2498,13958.80682,16876.02886,14886.34358,15617.72616,15444.56041,14381.07964,15324.53404,16743.43945,16441.76367,,,,,,,,
11752.0317,14614.3246,12683.84781,13807.37902,14243.67204,14203.58013,13839.19618,13490.42451,14045.08901,14823.77832,13615.38965,,,,,,,,
10543.0462,12377.61,13513.20819,11889.7098,12416.62806,12039.01814,12092.32255,11775.24844,11495.95597,12066.20898,11966.74707,,,,,,,,
11920.6075,14371.56,14458.14559,14460.37607,12673.90138,15177.88351,14707.96265,14043.19669,14049.11018,15212.2959,16076.3252,,,,,,,,
12363.9147,15071.156,13557.54182,14108.05795,14723.88356,14776.319,14412.62301,14128.98069,13913.80454,14956.58203,14449.7373,,,,,,,,
12376.4611,12509.7188,13162.07155,14972.37088,15040.2394,14147.98494,14960.71687,14483.81628,14364.94488,15449.74512,15439.63184,,,,,,,,
13372.0243,17132.5884,12257.10189,14792.53402,14324.1421,16089.07625,15227.03189,15553.30172,15560.75724,16286.62207,16082.91406,,,,,,,,
14062.7882,15696.1025,12811.3715,15701.99385,15197.52588,15451.24622,15143.3717,15351.35847,15434.65042,16145.80762,15750.89648,,,,,,,,
12708.3434,14423.0491,13418.90496,14110.89464,14105.38134,13885.10936,14410.54248,13722.83249,14113.74683,13827.67188,13415.58203,,,,,,,,
11323.5242,14622.2655,13478.47952,14065.65265,13910.5803,14392.90394,14152.95426,13713.50965,14335.90454,14101.63574,13322.00195,,,,,,,,
11644.6189,11142.0091,14212.06814,12133.66452,11342.63544,11545.67884,11600.79717,12629.72288,11522.53581,12264.73145,12252.16309,,,,,,,,
11258.9062,11482.268,14104.31003,11748.58367,11955.94646,11543.5638,11652.89588,12336.28202,11766.18364,11614.30957,11487.1709,,,,,,,,
11322.9545,11168.78,14351.8957,11770.93016,11434.64282,11583.30942,11585.0229,12336.28202,11694.1278,11701.70313,11806.49805,,,,,,,,
13910.1381,13451.3961,13128.57327,12789.58393,12576.87984,12690.93447,12462.02395,13292.06874,12439.39548,12901.84277,12107.67188,,,,,,,,
10421.9219,14423.0491,13557.70058,14157.77206,13181.20042,13835.71498,14663.77459,14434.89545,14099.65347,14539.33984,15001.42969,,,,,,,,
12631.1942,14575.2572,13715.98395,13341.47066,14348.52254,13326.26229,14080.24694,13643.88524,13685.94168,12913.4043,12861.13867,,,,,,,,
12004.1583,11215.3746,12721.31509,13235.07098,14398.16314,12613.20566,12739.82495,12642.12318,13259.72053,13424.37402,13097.10547,,,,,,,,
12816.2865,16482.381,12054.088,15296.38102,13817.32894,15132.781,15036.40953,14043.19669,14907.16723,15693.67773,15889.9502,,,,,,,,
13589.5642,15053.6782,14647.26802,16103.06182,14348.31228,15669.10507,15911.66736,15394.75914,16342.20428,16164.55078,16083.96387,,,,,,,,
14355.2746,14121.3644,13923.4828,15690.16108,15508.64054,15639.9102,15863.65967,15499.85918,16272.8068,16261.20703,16272.80176,,,,,,,,
13222.4819,16281.1794,14923.27166,15185.80657,15220.88992,14203.41318,14717.42789,13663.77209,14736.9666,15174.29395,14972.18066,,,,,,,,
11967.748,14366.93,14143.52367,13711.20356,13473.80476,14106.81887,13565.98099,13490.42451,13256.81483,13728.0332,13674.72363,,,,,,,,
11210.4529,11402.9523,13777.90021,11914.03963,13118.13134,11732.17788,11774.18687,12153.29433,11843.46301,11853.6875,11764.95508,,,,,,,,
10082.186,11402.9523,13636.28661,11188.00075,12200.41964,11253.35104,11339.28123,11851.18128,11348.43205,11229.83203,11429.94434,,,,,,,,
10867.4149,11159.1161,13722.81061,10861.62202,11342.63544,11105.2862,11220.82004,12278.70589,11267.07536,11204.72852,11595.20117,,,,,,,,
10616.036,11453.09,13616.71948,12060.80966,11540.83604,11960.17974,11853.52941,12402.00695,11812.66879,11856.3291,11898.58789,,,,,,,,
10220.4139,11073.63,13832.43415,12009.90872,11856.26662,12060.83049,11871.78831,12553.15756,11873.8084,11786.33105,11651.30371,,,,,,,,
10065.9075,11482.268,14093.31593,11489.54872,11445.82706,11360.94232,11469.32249,12402.00695,11733.30603,11337.83203,11385.12305,,,,,,,,
10283.4429,11169.3426,12682.97464,11036.96346,10961.65868,11013.97877,11052.71082,12278.70589,11326.21409,11124.44238,11137.22949,,,,,,,,
9977.3499,11215.3746,12892.18016,11746.16424,12076.76776,11550.63459,11493.54177,11955.7577,11753.38308,11521.71973,11464.9707,,,,,,,,
9888.0567,12419.99,14217.02938,11225.92244,11818.9729,11783.48655,11689.60689,11955.7577,11807.8537,11382.8584,11569.85742,,,,,,,,
10451.5374,11839.6997,14602.29935,11285.65954,11749.03742,11713.02389,11780.18446,12470.97314,11979.60004,11625.7041,11809.99609,,,,,,,,
10305.6218,12325.48,15321.79805,12447.3073,12165.13086,11881.73399,12118.10281,12877.24927,12102.77095,12453.98535,12697.15625,,,,,,,,
10371.0676,12067.3278,11188.01445,12716.81493,12324.07044,11710.86978,11872.1381,12680.33718,11978.03179,12250.28516,12381.9834,,,,,,,,
9797.5031,14232.5925,12130.4117,14318.28317,14235.91416,14078.89521,14296.74333,13479.38439,13799.68709,14972.4248,13908.71191,,,,,,,,
10275.3211,16718.697,12813.11785,13091.73573,13872.19606,13362.68149,13340.61489,13533.30157,12640.71577,14026.06055,13582.41992,,,,,,,,
10598.055,12621.4685,12829.4701,13833.81894,13839.54938,13014.93555,13617.25752,13713.50965,12188.90714,13406.96289,12827.57617,,,,,,,,
10414.6816,13416.2264,15104.33703,12520.71884,12958.9698,12654.8471,12620.0765,13490.42451,12340.00232,12577.94727,12617.05566,,,,,,,,
10787.9346,11073.63,13576.03732,11760.46332,12870.3276,11991.14105,11757.74188,12973.70838,12456.29041,11696.1084,11933.41309,,,,,,,,
10340.3482,12505.4337,15800.93466,12573.20909,12141.15928,12279.55135,12222.63684,12984.25984,12195.84744,12263.18066,12280.76563,,,,,,,,
10580.1256,12434.7932,14535.6203,12364.21518,11806.82484,12119.8134,12414.79239,12877.24927,12245.5389,12094.60352,12415.98535,,,,,,,,
10314.1641,11179.1335,14431.47397,12099.82566,11429.56002,11993.11933,11916.10051,12553.15756,11818.53864,11695.59375,12193.67969,,,,,,,,
10948.1585,12067.3278,14366.50159,12557.62442,11835.9453,12005.39048,11937.41739,12553.15756,12050.73076,11828.57813,12273.54688,,,,,,,,
11238.9872,10386.0089,12565.53219,11679.52676,11909.65382,11925.47939,11934.563,11931.16553,11799.27375,11669.29492,11275.50781,,,,,,,,
9924.2495,14109.0904,12740.88222,13074.30412,13434.80918,11449.02951,12020.59514,12019.41435,11510.51596,12758.63965,13000.33594,,,,,,,,
10556.0606,14731.942,15004.67566,12865.26219,13171.40528,13215.56317,13387.26671,13499.57185,12931.61027,13422.4541,13528.94238,,,,,,,,
10986.6235,11367.9036,13724.16007,12560.56921,14276.3983,12493.93098,12730.8501,13643.88524,13087.26708,12844.69922,12856.50195,,,,,,,,
10429.1135,11073.63,14414.52638,12119.65399,11866.71148,11860.8068,11998.33495,12553.15756,11940.66496,11865.58203,11859.11621,,,,,,,,
10960.8643,11159.725,14650.60197,11652.74933,12077.18022,11902.34814,11847.80549,12629.72288,11944.92796,11401.34375,11515.71094,,,,,,,,
10956.5526,11179.1335,14046.68028,11328.62672,11540.57948,11631.17942,11623.97472,12170.2123,11833.53033,11218.46387,11183.35547,,,,,,,,
10533.6311,11951.66,13579.2522,11107.61441,12137.47422,11647.5676,11880.49296,11851.18128,11876.79705,11282.37207,11520.96387,,,,,,,,
10097.3626,12097.63,14297.91742,12458.83203,13341.38834,12481.57521,12333.70475,12245.93999,12119.93977,13188.11426,13272.67285,,,,,,,,
10240.6741,12869.19,12943.89611,13227.8414,11985.91384,12227.4794,12046.04226,12792.03241,12102.25056,12743.8584,12466.74219,,,,,,,,
12091.4003,12067.3278,14040.80618,12932.71203,12748.87188,12781.60111,13005.6713,13301.98719,12879.94806,12592.22656,12239.73828,,,,,,,,
10091.5212,13451.3961,15365.02036,12695.16549,12236.68944,11835.70537,12115.24836,12655.29155,11995.3582,12517.72656,12250.24805,,,,,,,,
10672.5952,11414.0069,14134.71251,11841.19737,11711.1343,11778.31298,11831.46047,12553.15756,11788.46525,12324.16113,12270.81152,,,,,,,,
10488.9691,11083.3413,15263.29512,11676.01611,12199.89022,12097.44858,11728.8323,12553.15756,11721.2308,11285.72949,11587.46777,,,,,,,,
10429.7416,11702.13,15280.32209,11545.719,12410.77292,12192.04479,11797.90251,12629.72288,11964.49445,11389.97266,11733.31738,,,,,,,,
11968.3116,11839.6997,14594.48043,11301.34622,12249.66736,11891.82949,12013.36805,11845.55352,11939.16085,12165.38672,12512.84375,,,,,,,,
10249.2558,11748.87,14842.34393,12397.01344,13281.70718,12464.23593,12265.24386,11955.7577,12040.72395,12664.35059,13318.88574,,,,,,,,
11291.1066,12433.9533,13823.42454,13362.6347,14561.18436,13005.16767,13088.32438,12008.18226,12745.11721,13512.51465,13798.22363,,,,,,,,
10255.6327,11690.394,13751.78425,11670.12963,11748.56066,12255.68129,12036.69685,12553.15756,11817.3967,11683.99121,11672.96777,,,,,,,,
9788.2331,11925.3091,14645.08507,11890.47075,11751.97336,11688.72953,11731.43507,12278.70589,11629.56339,11237.71191,11371.39648,,,,,,,,
10256.9826,11073.63,15041.82542,11251.19676,11840.14938,12029.07979,11916.52308,12402.00695,10815.46342,11248.7207,11446.79883,,,,,,,,
10642.3509,10386.0089,14071.28803,11441.78253,12029.08134,11782.46777,11612.06889,12139.7612,11710.54443,11371.8877,11650.78613,,,,,,,,
10959.3208,11839.6997,14980.66327,12775.8105,14745.9335,12309.08418,12141.6093,12289.45443,12159.42841,13173.39355,13462.38281,,,,,,,,
10218.287,12377.61,13526.42493,12595.34732,11917.12356,12161.5854,12134.50949,12680.33718,12025.46359,12047.26074,12247.70215,,,,,,,,
10283.7986,12270.3546,13221.60642,12340.03246,12109.29162,12025.03311,12062.39066,12470.97314,12149.70732,11897.80762,11931.78418,,,,,,,,
10139.9485,11159.1161,14552.01223,11298.59176,11122.13012,11217.47134,11147.2477,12402.00695,11656.84126,11329.9873,11512.74414,,,,,,,,
10019.9033,10958.1641,14635.67856,11493.48978,11183.82684,11098.42882,11012.99087,12278.70589,11235.96657,11044.15918,11296.49609,,,,,,,,
10643.0184,11812.6289,15213.52397,11706.39964,11411.72002,11502.03442,11637.02885,12553.15756,11709.8537,11606.03223,11857.8457,,,,,,,,
11203.9373,12840.4522,14435.08575,12598.24727,14608.22152,12643.76559,12632.84989,12402.00695,12341.48895,13004.55078,13308.64453,,,,,,,,
10494.7428,11839.6997,13856.00995,13129.4319,12553.2982,12053.20728,12464.35254,12245.93999,12137.84727,12784.96289,12851.92969,,,,,,,,
11277.1262,11839.6997,14317.36548,13143.96088,13023.9857,12343.4363,12287.65307,12984.25984,12147.66356,13613.60547,13318.32129,,,,,,,,
12325.0943,18341.7268,15224.51808,15991.19219,16103.7716,14360.53245,14451.20989,14821.67413,15050.71872,16637.44922,16081.12793,,,,,,,,
13798.7487,19265.3895,15499.92637,17422.62891,18601.37816,16368.15034,15973.51933,16309.90022,17172.37053,17896.32422,17270.19336,,,,,,,,
14450.1416,13212.3593,17080.02141,17253.3744,16781.94714,16005.31357,14773.25557,15826.66955,14961.42484,17337.23828,17257.19141,,,,,,,,
13596.4756,14861.6427,15417.05384,15724.38485,16874.4946,14652.7483,13656.52496,13601.98497,13729.65061,16329.44727,15458.4541,,,,,,,,
11132.0086,12097.63,13229.98099,11443.42771,11720.04504,12169.9739,12102.27045,12119.0504,12097.05406,11543.5127,11577.86816,,,,,,,,
9763.2391,10386.0089,13101.06816,11338.14536,11965.82448,11518.51883,11676.57626,11931.16553,11846.93153,11114.92676,11236.29199,,,,,,,,
10005.1442,11626.96,12274.24793,11149.29838,11483.7955,11546.12588,11368.04339,12629.72288,12046.21746,11169.13184,10832.64551,,,,,,,,
10411.754,12056.54,12808.1963,12009.92643,11809.84848,12155.26806,11760.36559,12792.03241,11959.47424,11875.76953,11965.05566,,,,,,,,
10233.4409,12434.7932,13367.14932,12065.7669,11762.84768,11835.8936,12016.77408,12553.15756,12323.55873,11710.69141,11981.21777,,,,,,,,
11077.1341,11001.66,13873.07661,12066.55431,12141.15928,11750.68104,12309.5716,13447.48448,13188.10201,12146.73633,12402.58398,,,,,,,,
9541.0816,12377.61,14665.60475,13032.22162,13205.07392,12304.53218,12245.50778,13049.21917,12091.72522,12932.39453,12555.86523,,,,,,,,
11002.112,12377.61,13489.59269,12309.24171,12406.75038,12311.66774,12298.28915,12119.0504,12029.21177,12261.72168,12295.33301,,,,,,,,
10664.7425,12097.63,12565.61157,12541.11779,12591.81212,12334.98431,12131.24919,12008.18226,11945.2323,12155.06738,11985.80762,,,,,,,,
10888.8289,11748.87,15415.02965,13009.43767,13986.57724,12592.53443,12292.96636,12984.25984,12005.2633,12471.57129,12655.43652,,,,,,,,
11255.9816,12433.9533,14620.08043,12599.75182,13482.02008,12842.31359,12884.98618,12984.25984,12727.81278,12475.70215,12904.84375,,,,,,,,
11522.4201,13140.1948,15053.81177,12756.40297,13584.67938,12765.53426,13057.96189,12994.50127,12737.70888,12996.18066,13332.25488,,,,,,,,
10511.3145,13212.5247,14221.59372,12121.41762,12077.14726,12033.00054,12051.36077,12629.72288,12175.08236,11996.33301,12096.83008,,,,,,,,
12027.1573,12048.79,12964.57455,12090.7906,11534.0974,11802.33765,11715.07618,12629.72288,11374.90325,11417.77148,11524.61035,,,,,,,,
11445.9803,12048.79,13387.47055,11348.0744,12691.50568,12351.37473,11929.93112,12008.18226,11995.41133,11614.61523,11825.74707,,,,,,,,
10824.3315,11839.6997,13375.72234,11625.04057,12186.86722,12300.37807,12047.17011,12019.41435,11982.48924,11543.89941,11760.24609,,,,,,,,
11467.1768,11839.6997,14955.89676,12506.03785,12483.93138,12561.4843,12183.3222,12973.70838,12054.2805,12636.5498,12657.8457,,,,,,,,
11953.7014,12433.9533,15063.65487,12804.85162,14751.64212,12787.46751,13006.37736,12994.50127,12708.73064,12480.57031,12865.63574,,,,,,,,
11872.8895,12433.9533,14929.34421,13291.25648,12562.63808,12668.19292,12831.24106,12994.50127,12783.63306,13528.97754,13418.55566,,,,,,,,
12552.6436,12718.8608,14878.42206,13487.27606,13155.5399,12999.49166,13076.79942,13150.22172,12891.05938,13555.56836,13307.54492,,,,,,,,
12009.0579,12718.8608,14636.27391,13769.79159,13712.13336,13044.21226,13254.03531,13150.22172,12926.04523,13624.5459,13280.26855,,,,,,,,
11194.7555,13024.267,15199.03716,13466.88222,13341.38834,12835.80147,12762.24329,12278.70589,12451.8295,13633.05664,13732.40918,,,,,,,,
10426.4302,11839.6997,14565.26866,13161.97509,13628.22112,12444.42858,12188.11306,12153.29433,12106.55656,12984.72266,13074.97559,,,,,,,,
11001.266,11839.6997,16291.18443,13323.84629,13078.57538,12539.14139,12244.51351,12984.25984,12128.44375,13284.24316,13131.24805,,,,,,,,
12097.5818,15878.5495,15733.73964,14623.80103,15938.11114,14210.94703,13667.77141,13590.70143,13587.259,15158.5957,14580.38184,,,,,,,,
12589.3951,13696.2165,15874.59913,15519.71155,18314.4256,13737.82962,14117.75527,14381.07964,14845.29018,16296.50586,15253.15918,,,,,,,,
12703.7928,14272.0623,15527.98714,15373.4668,15729.00154,13814.34344,14029.8817,13611.43342,13684.89023,15454.2168,14829.56348,,,,,,,,
12310.9577,14272.0623,15772.67544,14704.95176,13920.82476,13559.83917,13803.07972,13362.64903,13221.04004,15188.62207,14391.32715,,,,,,,,
11264.6125,15045.6836,13619.7756,12548.99358,12536.84292,13243.98604,12975.49096,11931.16553,12701.86408,12485.52441,12607.0127,,,,,,,,
10768.7593,15045.6836,13910.94079,12725.01974,12141.53358,12901.9792,12993.56437,11931.16553,12341.19302,13262.27734,13431.31348,,,,,,,,
11218.1878,15878.5495,13631.84134,14122.27916,13185.96088,14549.37292,13671.60649,13558.41869,13758.96001,14092.74023,14391.77832,,,,,,,,
12992.8209,18341.7268,15395.66098,17109.29003,15875.04396,16479.01295,15829.91651,16057.36805,16423.07595,17194.39453,16899.89258,,,,,,,,
11086.0579,12377.61,13845.2143,13014.82102,12553.45882,12179.38143,12218.91653,13271.27806,12318.80591,12768.20996,12727.44824,,,,,,,,
11333.8435,12570.8778,14116.81236,13920.13269,14557.4891,12468.91954,12779.66859,12994.50127,12496.48669,13872.04883,13381.90625,,,,,,,,
12142.3898,12377.61,13467.1679,12385.53953,12282.06142,12016.23848,12214.68519,12973.70838,12147.95567,12487.07227,12395.79297,,,,,,,,
12129.4376,12377.61,13836.00624,12162.75318,11967.27516,12127.53767,12171.59986,12136.36108,12038.49789,12351.12402,12357.81934,,,,,,,,
