0,1,2,3,4,5,6,7,8,9,10,,,,,,,,
13.2506,0.6251,1.580337434,2.943166135,4.1027,3.05194,1.712215,1.967967961,1.757456144,0.330005199,0,,,,,,,,
22.6714,2.8685,2.372177798,0.917902038,1.72872,1.43595,1.194307,2.373742169,1.267678294,1.044954062,0.027174072,,,,,,,,
23.3819,0.25,1.577648941,2.155244586,1.62868,2.40275,1.818871,2.373742169,1.848300369,0.779660583,0,,,,,,,,
18.577,0.6895,1.783555902,3.126563619,2.69552,3.31628,3.166498,5.138806818,4.317281429,2.003878832,0.657361329,,,,,,,,
27.5695,0.3609,0.80794911,1.124411135,1.30836,2.10208,2.244195,2.560964706,2.167743179,0.597147048,0.303441465,,,,,,,,
29.904,3.05,3.495177284,3.249466641,1.05242,1.48494,2.63039,1.597308772,2.108539465,2.08732605,4.253105164,,,,,,,,
12.1741,0.3251,1.819297049,3.482218462,1.49404,1.99969,2.633592,2.373742169,2.082502215,1.000077486,3.274231434,,,,,,,,
15.826,2.0535,2.689420013,3.7864487,2.04128,2.72931,2.968526,2.673460819,3.499141802,0.979031682,3.198820353,,,,,,,,
21.0116,0.95,1.34612222,3.768602356,2.39682,10.65055,8.378839,2.557737952,10.09844694,1.288270116,0,,,,,,,,
33.6006,1.0347,1.593147314,3.832840604,0.6089,1.07511,1.010293,1.985811818,1.499138583,0.747630954,0.023299478,,,,,,,,
34.4275,4.7261,2.06458253,2.321386634,1.43842,1.3879,1.877285,1.927224121,1.877995729,0.929309368,0,,,,,,,,
17.6881,3.33,2.098900357,3.453745508,1.77798,0.48928,1.774572,1.985811818,1.605577852,0.512093782,0,,,,,,,,
35.8944,1.9557,2.086564917,3.450250835,0.58718,1.10914,0.857756,1.985811818,1.383181432,0.495023817,0,,,,,,,,
39.1186,0.24,3.283102603,5.670646385,4.53228,1.29078,1.976097,1.985811818,1.977367744,1.335219979,3.420069933,,,,,,,,
21.704,0.4866,2.512612039,4.146639928,2.3796,2.38619,2.774772,1.927224121,2.766437842,1.42020154,3.752746344,,,,,,,,
21.1842,3.7346,3.083837802,4.919750494,1.45228,2.24913,2.325999,2.557737952,1.850551138,2.157728434,3.484969378,,,,,,,,
21.4907,2.26,2.931542561,4.021024448,2.27994,2.21663,2.040958,2.373742169,1.304566851,0.549668431,0,,,,,,,,
25.1765,0.3893,2.837287148,4.10132088,2.15746,1.34695,2.038447,2.557737952,1.623797482,1.474972248,4.800643444,,,,,,,,
59.3794,1.95,3.413415457,3.73100906,2.9398,2.3779,2.354162,2.557737952,2.183457241,1.307994008,3.351745605,,,,,,,,
27.6453,0.95,1.667318102,2.866758811,1.85354,1.12628,1.513768,1.985811818,1.837260294,0.419217199,0,,,,,,,,
35.5514,0.25,1.94834473,2.763691006,1.94922,1.16897,1.424321,1.967512346,1.268848412,0.642159522,0.073698841,,,,,,,,
23.5046,1.2475,2.122938651,2.525550732,1.60522,1.56109,1.906908,1.985811818,1.375665844,1.170715332,2.94604516,,,,,,,,
27.4757,3.9944,2.665223573,2.538729504,1.87642,1.53745,2.039357,1.985811818,1.533883011,1.203384995,1.706619978,,,,,,,,
43.3845,6.56,3.104238722,2.101420616,2.78164,2.46195,3.55025,2.560964706,1.891485721,3.661876202,3.497754574,,,,,,,,
34.9125,6.56,2.821314334,1.61340106,2.28366,3.05928,3.091937,2.560964706,2.418035522,1.963667631,0.656575561,,,,,,,,
45.6409,0.24,2.816728081,4.157520181,2.74542,3.11636,2.1823,2.304288462,1.956719826,2.117408514,4.575037479,,,,,,,,
27.9811,0.3,1.676806902,3.94296042,2.32276,2.57935,2.150393,2.304288462,1.380376894,0.74652642,2.731175661,,,,,,,,
49.9205,1.04,2.477187186,4.753863224,2.43844,2.94276,2.123759,1.967512346,2.157788491,1.69575727,4.919928074,,,,,,,,
34.6486,1.04,2.076127237,4.028172359,2.94344,2.26995,1.671088,1.967967961,1.179859061,1.409291863,5.060770035,,,,,,,,
44.3371,0.53,3.23676563,3.051370894,2.5971,1.84808,1.738726,2.304288462,1.496069851,1.71248126,5.039521694,,,,,,,,
50.4087,1.04,2.460265492,3.058014676,1.99088,2.05973,1.922623,2.304288462,1.803450603,0.83955121,2.413229227,,,,,,,,
42.9038,1.8,4.896356758,6.058355812,1.86658,3.22197,2.316437,2.673460819,2.959633028,1.380519152,4.805731297,,,,,,,,
37.9084,2.26,2.904657628,4.738975606,5.45166,1.14818,1.242352,2.373742169,1.231768607,0.707004547,1.401241302,,,,,,,,
49.6995,0.3369,2.516407559,3.681869146,0.6209,0.47881,0.762756,2.373742169,1.042661689,0.494658113,1.166042566,,,,,,,,
34.0701,2.0794,2.999229335,5.469775326,1.41538,3.20453,1.865701,2.373742169,1.995372263,0.740598381,1.716983557,,,,,,,,
30.465,2.3226,1.735795609,4.004311891,5.64866,2.72791,3.617052,2.673460819,3.01656486,0.968524814,2.452172756,,,,,,,,
34.8025,2.5712,3.638616312,4.326672555,2.48424,2.32528,2.359179,2.673460819,2.777142574,2.011321783,4.391851425,,,,,,,,
38.3814,13.2564,2.525263773,4.602480403,1.92622,3.221,3.551129,2.673460819,3.136311711,2.796314716,6.535247803,,,,,,,,
48.9355,0.1577,3.905567886,3.770273373,2.8796,1.70643,2.052206,2.673460819,1.666520437,0.415960371,1.058695555,,,,,,,,
37.5878,2.39,2.513877213,2.900982452,1.06622,1.77511,2.007576,2.557737952,1.890715782,1.400947213,5.297814369,,,,,,,,
37.6023,4.8529,2.600225293,3.730551431,0.87398,5.11871,3.371216,3.163522857,3.53252852,2.105095148,6.747834206,,,,,,,,
41.9399,20.2598,4.459871956,5.016915025,13.23472,10.95574,16.216158,2.7107,40.35241906,3.431787729,5.589389801,,,,,,,,
43.7969,3.2643,3.478097444,5.625527088,1.7663,4.06226,5.255702,2.3594,3.405093845,1.608232975,0.306085467,,,,,,,,
60.2389,2.6,4.024652327,3.938919235,2.5219,2.36345,3.285959,3.133919626,2.230821297,1.834807754,3.13941884,,,,,,,,
59.3207,8.1036,4.756871397,7.640367019,2.07424,5.08665,6.084943,5.759448638,3.880476684,3.156152725,4.231977463,,,,,,,,
46.0235,1.57,2.585992093,3.873532136,2.16224,1.39192,3.916473,3.539490323,3.045152724,2.621120453,6.330321789,,,,,,,,
48.9261,2.8354,3.307140897,6.314693974,1.9165,6.01899,2.911724,2.917731507,4.494383953,2.149858236,6.08567667,,,,,,,,
49.5932,2.39,0.667831163,3.362105497,1.0123,2.21802,1.936982,2.673460819,2.514625649,0.425001919,0,,,,,,,,
46.6869,1.95,4.043313634,3.147352785,1.43114,1.53245,2.128093,2.975709091,2.752161367,0.911705673,0,,,,,,,,
47.3351,1.8678,0.879905844,4.008694869,1.42652,3.0631,2.303274,3.133919626,2.294669005,0.613685727,1.817671061,,,,,,,,
60.848,2.2437,2.03564169,2.862475589,1.57854,3.10738,4.525014,2.917731507,3.39699034,6.127681732,8.095387459,,,,,,,,
48.0499,2.6,3.426383484,3.993206876,1.65946,3.1153,2.925799,2.917731507,1.445043686,2.007570744,3.3209095,,,,,,,,
46.9231,2.26,4.144211208,6.165412411,5.76404,1.66783,1.914859,3.539490323,2.737178206,1.703998208,4.585544109,,,,,,,,
44.1638,2.3226,2.929012215,5.337681543,5.81268,2.50002,3.725916,3.539490323,2.435136134,1.143346071,3.043436289,,,,,,,,
67.0665,2.26,3.237081923,5.584847663,2.12132,3.01472,2.012857,2.673460819,1.845962778,0.983447433,3.623397112,,,,,,,,
65.1597,2.26,3.24388223,4.157280808,2.196,1.84173,1.794469,2.673460819,2.596963967,1.54112196,5.19855547,,,,,,,,
69.1691,0.25,2.912248668,3.338835692,1.74852,3.19202,2.948343,2.673460819,2.598850162,1.780595541,3.893936634,,,,,,,,
57.1613,0.277,1.900109996,5.012926934,1.86048,2.58136,2.18529,3.493250314,2.84472617,1.095921755,2.902974844,,,,,,,,
70.1217,0.53,3.601926285,3.533948892,2.05976,1.69753,2.538764,5.138806818,2.419053473,1.061092496,0,,,,,,,,
70.8224,2.8685,3.151050136,5.997546945,1.75204,2.45968,2.166148,3.493250314,1.759258332,2.643424034,4.571523666,,,,,,,,
54.1318,2.8354,3.628020485,4.782868833,5.54758,1.8382,3.042586,3.803952542,1.557372012,3.458205462,6.139261246,,,,,,,,
44.2894,1.7071,3.163701869,6.355585121,5.68958,3.46672,3.47493,3.539490323,2.282870189,3.984443426,6.422776222,,,,,,,,
42.5251,2.99,2.200272371,4.588805443,5.74482,2.09379,3.416497,1.967512346,1.052062965,2.651694536,5.222554207,,,,,,,,
48.6081,14.5213,3.117206749,4.162187922,4.76014,4.10058,6.020712,3.34215,6.938964291,7.296412945,10.02751637,,,,,,,,
39.6547,0.46,1.667476248,5.379866162,2.04482,4.79354,2.999162,3.418652542,5.898711409,6.140125751,7.970636368,,,,,,,,
47.3661,1.9906,1.697682262,5.939371121,3.58594,4.29279,3.616077,5.00114359,4.24858366,2.749587297,5.466870785,,,,,,,,
53.7542,6.08,3.26143651,3.859844649,1.46348,1.81531,2.785457,3.133919626,3.901473499,1.638466239,2.48176837,,,,,,,,
46.6041,2.5712,3.635611525,7.150413541,1.9468,2.53318,1.897632,5.759448638,2.425934647,1.484520316,2.706519604,,,,,,,,
48.6844,2.2488,3.093484749,5.342622348,6.30668,14.51205,16.731312,12.39446667,6.332406214,2.05417943,3.824265718,,,,,,,,
43.8501,1.5771,1.634423595,3.073844184,1.77186,1.45136,1.766574,2.557737952,2.42657075,1.282196403,2.912011385,,,,,,,,
37.8559,3.351,3.493912111,2.856304498,1.86134,3.96274,4.692672,3.34215,3.548084343,3.464474678,4.624515057,,,,,,,,
46.0842,1.57,3.25099883,5.387305193,4.70946,3.6514,2.375092,3.803952542,2.282016352,1.258998156,1.782490849,,,,,,,,
52.232,2.7959,1.697682262,4.413804502,2.13614,2.95342,2.990835,2.673460819,2.592862915,0.581297755,0,,,,,,,,
46.1324,0.319,1.186394086,3.034657638,1.05712,1.59638,0.956714,2.373742169,1.102988563,0.695148528,0.50256294,,,,,,,,
59.9324,1.5771,2.652255547,5.172197998,1.2255,1.45368,1.130122,2.557737952,1.182885203,1.051569104,2.783821106,,,,,,,,
54.4539,2.26,3.104713162,5.201739814,1.69762,2.08487,2.017347,2.673460819,2.213252333,0.97284168,1.395006776,,,,,,,,
66.6872,0.25,2.649092613,2.937874792,3.04274,2.9149,2.201903,2.975709091,1.808124044,2.550235987,5.761789799,,,,,,,,
69.1458,0.22,1.404162047,4.99502184,4.87214,2.6164,3.522232,3.34215,2.822191028,0.73469013,1.822067022,,,,,,,,
61.2839,14.5213,3.440932977,5.273651682,5.1126,5.12851,6.500561,5.533627326,6.001917586,2.791009426,5.191572189,,,,,,,,
65.1497,4.6317,3.245938136,5.550444969,4.33528,2.95949,2.277772,4.877202857,2.506550785,3.463009119,5.488806248,,,,,,,,
70.6289,0.58,3.767189552,5.846464548,3.54204,1.8239,1.850172,5.533627326,2.504946016,1.498886943,2.137406588,,,,,,,,
75.0594,3.24,2.218617384,5.120312018,3.09342,2.76059,3.060863,5.00114359,2.729864589,4.45706749,3.355919123,,,,,,,,
77.3024,7.8558,0.913116644,5.549243028,5.5398,5.43813,3.81061,4.085314103,3.318124271,1.109806538,1.272818685,,,,,,,,
75.8098,1.9129,2.05461929,2.871292174,0.80684,2.02091,1.990395,2.673460819,2.728078819,0.874909401,2.929968596,,,,,,,,
77.0279,4.46,1.409380887,2.62930144,2.12834,3.31311,3.485766,2.557737952,2.166817977,0.867958307,2.332067728,,,,,,,,
82.9944,2.4355,3.374195084,3.123535006,3.59938,2.49386,2.042395,2.673460819,1.671003606,0.694454134,0.025681563,,,,,,,,
69.8486,6.08,2.975507335,3.597955492,4.91956,2.43344,2.664359,2.673460819,4.345045988,1.493749619,3.345160246,,,,,,,,
60.8713,1.7071,1.94075369,2.784092245,2.39074,2.00243,3.329468,2.673460819,1.523203793,1.183930397,2.552600861,,,,,,,,
73.6539,1.7071,3.592911925,3.374178385,1.75824,3.06256,3.999972,2.917731507,2.231416889,3.796906233,6.827330112,,,,,,,,
74.7928,6.08,1.960522023,3.332478008,0.56714,3.38828,2.405959,3.34215,2.560033332,1.013164163,0.654863119,,,,,,,,
67.6423,0.25,1.717608742,4.425713062,1.1577,5.02974,2.867407,2.975709091,3.901312066,0.847485781,1.248577833,,,,,,,,
50.9244,0.277,1.388979967,5.682097787,3.07412,2.25309,2.450482,2.673460819,2.693670728,0.480185211,0.704459369,,,,,,,,
47.334,1.9906,3.008401842,5.243740746,2.29702,4.2446,3.203289,5.00114359,2.637871482,3.204506159,4.14957571,,,,,,,,
45.3416,9.8767,0.847643924,3.356830108,0.93074,3.44128,3.011193,3.539490323,2.685704954,2.519088507,6.180243492,,,,,,,,
47.7202,3.8765,1.804114969,3.962742422,1.35278,1.5384,1.764081,3.34215,2.234154767,3.247974157,6.019052505,,,,,,,,
59.2599,0.1,2.219091824,4.59012241,1.24834,1.9524,1.607907,2.560964706,1.71326165,0.851691484,1.955960512,,,,,,,,
69.6615,0.22,1.230517006,4.766459279,1.29946,2.43355,2.985847,2.673460819,2.484177796,0.337554216,0,,,,,,,,
60.4678,2.3226,1.958466116,4.397263594,3.56194,2.55251,2.424202,2.673460819,2.785850836,1.104276419,3.266284704,,,,,,,,
54.3677,0.36,2.76311636,3.692001179,5.13666,1.40251,1.859983,3.34215,2.410821428,1.059567809,1.600105762,,,,,,,,
59.9125,0.21,2.509923546,4.613640457,2.95268,2.15532,3.100447,4.085314103,2.950099547,1.772695661,2.503224611,,,,,,,,
46.894,1.9906,2.388625052,3.849695253,2.20302,3.7458,2.27645,3.493250314,3.911578191,3.213908434,5.398455143,,,,,,,,
49.2011,0.23,1.654824515,4.532555695,4.0749,1.36047,1.456995,3.803952542,2.967345361,1.70178175,5.115738392,,,,,,,,
58.0459,0.25,1.707803648,4.320453957,0.39326,0.99538,1.997108,4.085314103,2.795571903,1.132349849,2.038943052,,,,,,,,
56.8443,0.43,2.370754478,3.955473632,0.75718,1.89403,2.355564,5.00114359,2.798031924,0.837910473,0.023358783,,,,,,,,
65.2227,4.6317,1.768215675,4.115361757,1.74852,1.97893,2.135056,3.34215,2.001351586,1.683570147,3.145309925,,,,,,,,
56.5276,1.57,0.670045216,4.121776528,4.37324,2.25055,2.476529,2.975709091,1.678235965,1.445097327,2.659199238,,,,,,,,
63.535,0.29,3.640672218,7.14689748,5.26992,4.55215,3.113596,5.759448638,2.176819053,6.52733326,6.589736938,,,,,,,,
67.0717,0.29,3.797553712,6.197643446,3.94296,1.65459,2.009698,5.00114359,1.003786985,4.154372215,6.671738625,,,,,,,,
60.6437,0.48,3.529336964,7.246443381,2.46946,5.37248,3.761293,5.759448638,4.547194267,4.674123764,7.072768688,,,,,,,,
63.9666,3.24,3.412941017,7.014984578,3.2473,1.02978,1.976931,5.663276378,1.840197967,2.897474289,4.956182957,,,,,,,,
63.8398,0.43,2.765330414,4.847633676,1.00356,1.22208,1.456351,5.759448638,2.194583085,1.452495575,1.452893376,,,,,,,,
63.4024,0.33,3.40566627,4.817669649,4.38118,1.53659,3.436223,3.344484615,3.390742353,1.81596601,4.464779377,,,,,,,,
56.5678,4.6317,4.083641034,4.217894534,1.81424,4.35548,3.555291,5.00114359,4.09412476,2.071303844,4.782053947,,,,,,,,
64.4995,4.6317,4.151802248,7.848681478,2.11834,5.03599,3.480131,4.877202857,5.356923957,3.222423792,5.103037357,,,,,,,,
62.1653,2.7864,2.04655381,4.795070617,4.74534,2.3081,2.171141,4.877202857,2.921905777,1.325827479,1.400045276,,,,,,,,
63.7005,2.18,1.591091408,4.756304865,1.83476,5.78777,3.539178,3.803952542,2.156706123,1.012348652,1.565785408,,,,,,,,
57.4286,1.504,1.998793517,4.932146418,4.4887,4.2304,3.769507,5.533627326,5.464175013,0.609047592,0.169683978,,,,,,,,
62.2747,1.57,3.177935069,4.243388849,0.83766,2.12004,2.262455,3.34215,2.774317816,1.020970225,3.016304255,,,,,,,,
61.142,1.57,1.872118036,4.027637464,3.07412,2.88113,2.625427,2.673460819,2.517108816,1.126940846,2.610025406,,,,,,,,
